,b_memory,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc2,dc_migratory,ilc3,macrophage,mast_cell,nk_cd56br,nk_ilc_precursor,progenitor
ENSG00000081189,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406571,0.0
ENSG00000118985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22898863,0.0,0.0,0.65885377,0.0,0.0,0.0,0.0
ENSG00000153113,0.0,0.0,0.0,0.0,0.6076749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000113441,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.406571,0.0
ENSG00000153922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000113532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894738,0.9817952,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000224032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.6760327,0.0
ENSG00000129625,0.0,0.0,0.0,0.0,0.28562698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6281774
ENSG00000145781,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145779,0.84174526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0069691,0.86109823,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57052034,0.0,0.0
ENSG00000169567,1.1184624,1.1870308,1.3244826,1.2211999,1.5708127,1.2155493,1.0166842,1.3454962,1.3403571,1.0177662,0.8859305,0.7606203,0.966812,0.96910197,0.0,0.0,1.0927057,1.3125005,1.7388412
ENSG00000158985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158987,0.0,0.0,0.49270627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57052034,0.0,0.0
ENSG00000197536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72557294,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
ENSG00000125347,0.0,0.0,0.6829587,0.0,0.97542804,0.0,0.0,0.0,0.33801636,0.9625559,0.0,0.0,1.0434301,0.0,0.0,0.0,0.907014,0.406571,0.0
ENSG00000164405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72557294,0.0,0.0,0.0,0.0,0.0,0.30225897,0.32749718,0.0,0.0
ENSG00000072364,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25673515,0.0,0.0,0.46046895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610374,0.0
ENSG00000213585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2275216,0.36183313,0.0,0.0,0.0,0.0,0.8045997,1.1950641
ENSG00000081059,0.5227829,1.027637,1.4933147,0.0,0.0,0.0,0.0,1.1644592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113558,0.5227829,0.76412547,0.78226167,0.71156895,0.7360431,0.99317604,0.0,0.73727953,0.84244776,0.0,0.84075207,0.5127261,0.36183313,1.0092907,0.4438166,1.5691118,0.8182527,0.9182804,0.94037396
ENSG00000113575,0.0,0.0,0.0,0.0,0.37690184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59762055,0.0,0.0,0.32749718,0.0,0.0
ENSG00000119048,0.0,0.0,0.6761469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513754,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
ENSG00000152700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000164615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.8045997,0.0
ENSG00000145833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43612653,0.6760327,0.0
ENSG00000113648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125005,0.0
ENSG00000177733,0.56590044,0.73482966,0.67500633,0.71156895,0.75081885,0.90049,0.78258646,0.5508892,0.84244776,0.0,0.8799281,0.0,0.0,0.9506811,0.0,0.0,0.43612653,0.6760327,0.0
ENSG00000113013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000044115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43427068,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4918733,0.0,0.0,0.5667723,0.0,0.0,0.0,0.0,0.0,0.50439006,1.2446164,0.0
ENSG00000131508,0.84174526,0.0,0.58102345,0.0,0.0,0.0,0.0,0.6661341,0.27778634,0.9478778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698055
ENSG00000171604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760327,0.0
ENSG00000120306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9205946,0.0,0.0,0.0
ENSG00000131503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000113141,0.0,0.0,0.0,0.0,0.36212605,0.0,0.0,0.0,0.25673515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.5698055
ENSG00000178913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.406571,0.0
ENSG00000131507,0.0,0.0,0.5943635,0.0,0.0,0.0,0.0,0.5508892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000145819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
ENSG00000113580,0.5227829,0.0,0.0,0.0,0.70955235,0.0,0.950966,0.7429344,0.0,0.0,1.2020673,0.0,0.0,0.67913127,0.0,0.0,0.0,0.8045997,0.0
ENSG00000091009,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25673515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113712,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29053026,0.37205333,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000019582,3.92228,0.92813087,0.86740756,1.1866271,1.6809127,1.1809505,0.0,0.7429344,1.2930963,1.4527887,0.7345536,3.9164724,4.128066,1.3103555,2.7502592,0.0,1.6348566,1.5491366,0.0
ENSG00000164587,3.0738645,3.15379,3.3797429,3.0158408,2.8958945,2.705927,2.7877684,2.9909272,2.880732,2.9300792,2.7633274,2.3170676,2.16948,2.83829,2.0240874,2.5029545,2.3730488,2.3517642,2.2180247
ENSG00000145901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6113727,0.95586693,0.0,0.0,0.0,0.43612653,1.2446164,0.0
ENSG00000197043,0.9250783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55044025,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000145907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576977,0.0
ENSG00000164574,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25673515,0.0,0.5667723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000055163,0.0,0.0,0.0,0.0,0.40147984,0.0,0.0,0.0,0.5678657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135074,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505898,0.0,0.0,0.0,0.0,0.0
ENSG00000145860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8204916,0.6269639,0.0,0.79467994,0.0,0.0,0.0,0.0
ENSG00000038274,0.0,0.0,0.0,0.0,0.32204792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916769,0.0,0.0
ENSG00000043462,0.0,0.0,0.5943635,0.0,0.69776136,0.0,0.0,0.0,0.3433566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
ENSG00000181163,1.3209183,1.6639516,1.4463327,1.6611724,1.4121139,1.537992,1.557564,1.7444454,1.7414613,1.6923587,1.7073122,0.8375659,0.5018773,1.7682892,0.6186292,0.0,1.5671544,1.8611153,1.7388412
ENSG00000072786,0.0,0.0,0.0,0.0,0.73711514,0.0,0.0,0.0,0.31113055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120129,2.7424223,2.6905994,2.6865335,2.1482828,2.1681871,1.8445851,2.2259433,2.587062,2.4473276,1.4907439,1.7876275,1.7188997,1.5414541,3.4422808,1.2394936,0.0,3.3182623,1.3125005,0.0
ENSG00000113719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857352,0.0,0.0
ENSG00000037241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406571,0.0
ENSG00000113732,0.0,0.0,0.49270627,0.0,0.70955235,0.0,0.0,0.0,0.0,0.9625559,0.0,0.0,0.37205333,0.0,0.0,0.0,0.32749718,0.0,0.0
ENSG00000164463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000146066,1.0921313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175416,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000169230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418716,0.8045997,0.0
ENSG00000169220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000197451,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1950641
ENSG00000169045,0.5666929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000127022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42577857,0.0,0.0,0.62132496,1.0505995,1.0302866,0.6760327,0.5698055
ENSG00000161011,0.84174526,0.0,0.45394364,0.6483611,0.9582432,0.8875459,0.74582696,0.8959243,0.0,1.1416171,0.9683699,1.1175456,1.1312816,0.6659126,1.1273334,0.0,1.339788,0.69480556,0.0
ENSG00000131446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000204628,2.2376583,2.3688836,2.5855234,1.9497147,2.0594747,2.0976539,1.9984372,2.423663,2.1745994,2.0113661,2.010018,1.6262921,1.5845954,2.0095692,1.4181607,1.7035173,1.8819089,2.129993,2.160933
ENSG00000137265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43385622,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000021355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395052,1.4243058,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000170542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4943898,2.0019796,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112739,0.0,0.0,0.0,0.0,0.28562698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76805806,0.0,0.0
ENSG00000112799,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857352,0.0,0.0
ENSG00000124784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000111859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
ENSG00000145990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
ENSG00000225921,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69480556,0.57687706
ENSG00000010017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000112149,1.4588552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379818,3.0028694,0.0,0.67866874,0.0,0.13439381,0.0,0.0
ENSG00000008083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3306304,0.5312979,0.0,0.624421,0.0,0.0,0.0,0.0
ENSG00000007944,0.53209877,0.0,0.0,0.0,0.3356353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857352,0.22380723,0.0
ENSG00000124795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25673515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.9182804,0.0
ENSG00000137393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37001094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111802,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111913,0.9261847,0.0,0.68167794,0.0,0.0,0.0,0.0,0.0,0.25673515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112343,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745026,0.0,0.0,0.13439381,0.69480556,0.0
ENSG00000197061,0.0,0.70452774,0.54335773,0.6483611,0.0,0.0,0.0,0.0,0.649204,0.0,0.0,0.0,0.0,0.59762055,0.0,0.0,1.030942,0.6760327,0.0
ENSG00000168298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25673515,0.0,0.0,0.0,0.0,0.7423787,0.0,0.0,0.6642525,0.69480556,0.0
ENSG00000124575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6089157,0.0,0.0
ENSG00000026950,0.50694203,0.0,0.0,0.0,0.28562698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000184357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576977,0.0
ENSG00000204713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000204642,0.9261847,0.0,0.0,0.0,0.98148227,0.0,0.0,0.0,0.6158027,0.72557294,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.22380723,0.0
ENSG00000206503,2.663578,1.8106555,1.7384691,2.403602,2.9525762,2.3701456,2.1313128,2.279105,2.71366,3.1002762,2.7143044,1.458565,1.6485149,2.2631652,1.8004512,0.0,2.900764,2.6758626,0.0
ENSG00000066379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760327,0.0
ENSG00000204619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72557294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204592,1.9375696,1.4481831,1.5014162,1.6664586,2.0367055,1.6653423,1.354332,1.5524235,1.5476296,2.0644288,1.6310341,0.68777704,0.8066597,1.307035,1.1105983,1.4116133,1.4890211,1.5491366,0.0
ENSG00000204569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000146112,0.0,0.0,0.0,0.0,0.68417394,0.0,0.0,0.0,0.79311025,0.9072202,0.0,0.0,0.30985188,0.0,0.0,0.0,0.68077123,0.0,0.0
ENSG00000196230,0.0,0.8280643,0.0,1.1900078,0.9509752,1.0301456,0.95575035,0.81206816,1.0665085,1.990735,0.9474123,1.1855881,1.5182701,0.6659126,1.0574175,1.1751626,1.0924183,2.587062,1.9492173
ENSG00000137312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857352,0.0,0.0
ENSG00000137331,0.0,0.70919096,0.70167655,0.0,1.0416,0.0,0.0,0.0,0.0,0.9072202,0.0,1.8240068,1.8014059,1.1042584,1.9375019,0.0,0.72477496,0.0,0.0
ENSG00000204525,2.1545825,2.3122497,2.3978953,2.558312,3.2548494,2.3930967,2.3199887,2.2718778,2.921986,3.2625575,2.515193,1.5767622,1.8975974,2.1832917,1.3929567,0.0,2.287132,2.8883288,0.0
ENSG00000234745,3.1049864,2.3521216,2.3558137,3.0676212,3.2160408,2.9002464,2.7337375,2.7796094,3.059157,3.303223,3.1526337,1.9620667,1.9605778,2.4055865,2.1705556,0.0,2.6164217,2.8883288,0.5698055
ENSG00000204516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
ENSG00000198563,0.50694203,0.42336035,0.0,0.0,0.68417394,0.0,0.0,0.5508892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91064835,0.0,0.0
ENSG00000227507,1.7265888,1.372566,1.6712936,0.88452214,0.0,0.9251887,0.0,1.0139804,0.0,0.0,0.0,0.0,0.0,1.3451593,0.0,0.0,0.0,0.8045997,0.0
ENSG00000204482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7423787,0.0,0.0,0.0,0.0,0.0
ENSG00000204435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508892,0.0,0.0,0.0,0.27884606,0.27010575,0.0,0.0,0.0,0.32749718,1.5819124,0.0
ENSG00000213719,0.53209877,0.6554364,0.6523667,0.93480086,1.3329253,0.9025817,0.7758604,0.8865355,1.0209541,1.76732,0.84075207,0.9455575,0.883469,0.9506811,0.5439782,1.3695724,1.3959897,1.3605115,0.0
ENSG00000204394,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916769,0.0,0.0
ENSG00000204389,2.6535327,3.3895252,3.0486567,2.259064,3.592198,2.7786355,2.5067801,1.4924566,1.981653,2.0644288,0.947645,1.4265755,0.8066597,3.229096,1.788127,0.0,3.0183606,2.510318,1.7388412
ENSG00000204388,3.542317,3.350572,3.33383,2.9265769,3.5750585,2.7273042,2.1845102,1.0477487,1.4050307,2.0644288,0.9162186,1.1892147,0.6269639,3.350717,1.697648,0.0,2.007328,2.113126,1.8524565
ENSG00000204387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43612653,0.0,0.0
ENSG00000204356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000213676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000204308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857352,0.0,0.0
ENSG00000213654,0.86433625,0.8152656,1.0871944,0.6483611,0.96551234,0.0,0.33064833,0.7934249,0.6760898,0.9625559,0.0,0.0,0.0,0.67913127,0.0,0.0,0.50439006,0.0,0.0
ENSG00000204287,2.3265839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6508732,3.7892892,0.0,2.5261493,0.0,0.0,0.0,0.0
ENSG00000198502,0.86433625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4630058,2.6323802,0.0,1.2842026,0.0,0.0,0.0,0.0
ENSG00000196126,2.223605,0.0,0.0,0.0,0.9962255,0.0,0.0,0.0,0.68350375,1.4527887,0.0,3.155223,3.3581393,0.0,1.8073363,0.0,0.0,0.0,0.0
ENSG00000196735,1.4901028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8623016,2.1186543,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179344,1.0921313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7971524,1.9057603,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1246204,0.42760032,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241106,0.56590044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204264,0.5227829,0.0,0.0,0.0,0.659544,0.0,0.0,0.7429344,0.681373,0.0,0.59984213,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000168394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84304833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
ENSG00000242574,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204257,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39154318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204256,0.56590044,0.0,0.0,0.53258747,0.3356353,0.71591645,0.0,0.49825272,0.71572983,0.0,0.9099852,0.0,0.0,0.6659126,0.0,0.0,0.80404377,1.7630705,0.0
ENSG00000231389,1.8708357,0.0,0.0,0.0,1.048868,0.0,0.0,0.0,0.0,0.0,0.0,2.5986075,2.7890015,0.0,1.2625272,0.0,0.0,0.0,0.0
ENSG00000223865,1.1900625,0.0,0.0,0.0,0.68417394,0.0,0.0,0.0,0.0,0.0,0.0,2.6454496,2.7459633,0.0,1.511946,0.0,0.0,0.0,0.0
ENSG00000231500,3.2213871,3.143849,3.2415867,3.1661885,2.8204622,2.9967613,3.0816963,3.257985,3.0584705,3.092811,3.0821855,2.4600344,2.3339272,2.7980723,2.2842793,2.5167108,2.6086297,3.161996,2.8406203
ENSG00000204220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ENSG00000231925,0.56590044,0.0,0.0,0.0,0.6625288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
