,B_CD27neg,B_CD27pos,Blood_vessel,Dendritic_Cells,Epi_basal,Epi_dividing,Epi_stratified,Epi_suprabasal,Epi_upper,Glands_duct,Glands_mucous,Lymph_vessel,Mast_cell,Mono_macro,NK_T_CD8_Cytotoxic,Stroma,T_CD4,T_CD8
ENSG00000188290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175756,0.0,0.0,0.0,0.0,0.6470588235294118,0.8063246327288011,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7556088917395648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242485,0.0,0.0,0.0,0.0,0.7058823529411765,0.8144324211513295,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160075,0.0,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197530,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157916,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.0,0.8886594526907977,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116251,0.08323750075171976,0.08323750075171976,0.17553823835709514,0.17553823835709514,0.29588603272157554,0.4337689245448393,0.36824684984543743,0.3346000629312852,0.12878677073646994,0.27340534855337706,0.35169340933070464,0.12878677073646994,0.0,0.043420027284061205,0.043420027284061205,0.12878677073646994,0.08323750075171976,0.0
ENSG00000171735,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116288,0.0,0.0,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.6836797805393443,0.47058823529411764,0.6008483171463013,0.0,0.6008483171463013,0.6008483171463013,0.47058823529411764,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
ENSG00000074800,0.0,0.0,0.35294117647058826,0.35294117647058826,0.46149124468074126,0.7258395552635193,0.607532353962169,0.607532353962169,0.46149124468074126,0.5763999083462883,0.46149124468074126,0.35294117647058826,0.0,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0
ENSG00000178585,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.9117647058823529,0.0,0.9317318586742177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142657,0.0,0.0,0.0,0.0,0.0,0.9040629548185012,0.9040629548185012,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077549,0.0,0.0,0.0,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.0,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824,0.0,0.0
ENSG00000173436,0.0,0.0,0.0,0.0,0.7058823529411765,0.8529411764705882,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158747,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000158825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070831,0.0,0.0,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.665978358072393,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117318,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142676,0.06439996116301593,0.08885932319304522,0.11363799081129186,0.11363799081129186,0.22521312096539667,0.33517202209023866,0.26477305328144746,0.26477305328144746,0.04342003429637236,0.21926013862385468,0.24294707704992854,0.07656326013452866,0.0,0.0,0.0,0.10123061432557948,0.06439996116301593,0.0
ENSG00000057757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133226,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117614,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183726,0.0,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117632,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142684,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142669,0.0,0.0,0.24790714067571304,0.3429455897387336,0.11764705882352941,0.4650104466606589,0.5637348154011894,0.3429455897387336,0.4650104466606589,0.11764705882352941,0.24790714067571304,0.11764705882352941,0.11764705882352941,0.3429455897387336,0.11764705882352941,0.24790714067571304,0.11764705882352941,0.24790714067571304
ENSG00000169442,0.8144324211513295,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765
ENSG00000198830,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.8742798356448903,0.6470588235294118,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175793,0.0,0.0,0.0,0.0,0.727592366583207,0.8395958648008459,0.8442497498848859,0.7924517112619737,0.7475011033170363,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090273,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142765,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158195,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130770,0.0,0.0,0.0,0.0,0.7058823529411765,0.8144324211513295,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162511,0.7927224075092989,0.7058823529411765,0.0,0.8357363974346834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.7058823529411765,0.0
ENSG00000168528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121774,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084623,0.0,0.0,0.0,0.0,0.6470588235294118,0.7773189053815954,0.6470588235294118,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0
ENSG00000175130,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.8669494390487671,0.8669494390487671,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121900,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004455,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188910,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116560,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126067,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054118,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116898,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168653,0.0,0.0,0.4117647058823529,0.4117647058823529,0.5203147740925059,0.7030924313208636,0.5832375007517198,0.5203147740925059,0.4117647058823529,0.5832375007517198,0.5832375007517198,0.4117647058823529,0.0,0.0,0.0,0.4117647058823529,0.0,0.0
ENSG00000131236,0.0,0.0,0.0,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171960,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065978,0.11764705882352941,0.11764705882352941,0.24790714067571304,0.3185316183987786,0.3185316183987786,0.604432200684267,0.43879541228799257,0.47859295326120715,0.0,0.3185316183987786,0.38854798148660097,0.3185316183987786,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.24790714067571304,0.11764705882352941,0.0
ENSG00000117394,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117410,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,0.7058823529411765,0.8144324211513295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142937,0.0857471788630766,0.11278378963470459,0.1294321803485646,0.09797330814249375,0.24335606308544383,0.37263379377477307,0.32828759095248056,0.3124403567875133,0.15966741477741914,0.20716016432818243,0.24335606308544383,0.09797330814249375,0.0,0.02682592237696928,0.02682592237696928,0.11278378963470459,0.07394472991718966,0.012206985669977525
ENSG00000117450,0.0,0.0,0.334051952642553,0.29411764705882354,0.4275762859512778,0.6382236761205337,0.6051829492344576,0.4824739484226002,0.4275762859512778,0.4275762859512778,0.4824739484226002,0.3701026965590084,0.29411764705882354,0.29411764705882354,0.0,0.3701026965590084,0.0,0.0
ENSG00000117448,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132780,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173660,0.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.5047030308667351,0.6452065215391272,0.5801747932153589,0.5047030308667351,0.3872642131412731,0.4533834562582128,0.4533834562582128,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0
ENSG00000162366,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.8886594526907977,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162368,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.7647058823529411,0.0,0.7647058823529411,0.7647058823529411,0.8515459369210636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116171,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.7647058823529411,0.0,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081870,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116209,0.0,0.0,0.4117647058823529,0.4117647058823529,0.5420247877345366,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.6126492654576021,0.6581985284300411,0.7173003168667064,0.4117647058823529,0.0,0.0,0.0,0.5420247877345366,0.0,0.0
ENSG00000116221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116133,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000184292,0.0,0.0,0.0,0.0,0.6786502178977517,0.6704440187005436,0.7161902259377873,0.6470588235294118,0.7611252840827493,0.7022332478972042,0.6639756279833177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177606,0.11764705882352941,0.32074301733690147,0.20448711339165182,0.11764705882352941,0.3904527671196881,0.20448711339165182,0.20448711339165182,0.20448711339165182,0.0,0.4856798298218671,0.5826252558652092,0.11764705882352941,0.3904527671196881,0.0,0.20448711339165182,0.20448711339165182,0.20448711339165182,0.11764705882352941
ENSG00000172456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142864,0.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.8140847998506883,0.6967853623278001,0.6967853623278001,0.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116754,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174021,0.0,0.0,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.6008483171463013,0.6008483171463013,0.47058823529411764,0.6836797805393443,0.47058823529411764,0.6008483171463013,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137975,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000016602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000097033,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.0,0.8235294117647058,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183291,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.9257729684605318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183347,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9628864842302659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122406,0.10817050232606776,0.14504854468738332,0.18015682346680584,0.18015682346680584,0.32961300891988415,0.4283495966125937,0.32961300891988415,0.3750688223277821,0.021710013642030603,0.31823838107726155,0.3644792577799629,0.10817050232606776,0.021710013642030603,0.0,0.021710013642030603,0.14504854468738332,0.10817050232606776,0.021710013642030603
ENSG00000137962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117519,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.829835923279033,0.829835923279033,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065135,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134248,0.0,0.0,0.0,0.0,0.5882352941176471,0.7184953759698307,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.7184953759698307,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116459,0.0,0.0,0.0,0.0,0.7058823529411765,0.8357363974346834,0.7927224075092989,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143110,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0
ENSG00000116473,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116489,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155366,0.0,0.0,0.7058823529411765,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0
ENSG00000175984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000009307,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163399,0.0,0.0,0.6470588235294118,0.0,0.7338988780975342,0.7338988780975342,0.6470588235294118,0.6470588235294118,0.0,0.7338988780975342,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000092621,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000265241,0.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.7184953759698307,0.5882352941176471,0.5882352941176471,0.7184953759698307,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000265972,0.40266771526897654,0.40266771526897654,0.5144183846081004,0.29411764705882354,0.5817427459885093,0.0,0.0,0.29411764705882354,0.0,0.40266771526897654,0.29411764705882354,0.40266771526897654,0.0,0.0,0.40266771526897654,0.40266771526897654,0.29411764705882354,0.29411764705882354
ENSG00000117362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000266472,0.0,0.0,0.0,0.0,0.7058823529411765,0.8144324211513295,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143369,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.9777411362704109,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0
ENSG00000143384,0.0,0.0,0.0,0.5294117647058824,0.0,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.7030918738421272,0.5294117647058824,0.5294117647058824,0.0,0.0,0.5294117647058824,0.5294117647058824,0.0,0.0,0.0
ENSG00000143420,0.0,0.0,0.0,0.0,0.6470588235294118,0.7941176470588235,0.7941176470588235,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163131,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0
ENSG00000143387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000163141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
