,2_Smooth muscle,3_EC arterial,3_Fibromyocytes,3_Lymphatic EC mature,3_Mast cells,4_Adventitial fibroblasts,4_Alveolar fibroblasts,4_Alveolar macrophages,4_B cells,4_Basal resting,4_CD4 T cells,4_CD8 T cells,4_Classical monocytes,4_DC2,4_Deuterosomal,4_EC general capillary,4_EC venous pulmonary,4_EC venous systemic,4_Ionocyte,4_Neuroendocrine,4_Peribronchial fibroblasts,4_Pericytes,4_Plasma cells,4_SMG duct,4_SMG mucous,4_Suprabasal,4_Tuft,Alveolar Mφ CCL3+,Club (nasal),Club (non-nasal),Goblet (bronchial),Goblet (nasal),Goblet (subsegmental),Interstitial Mφ perivascular,Monocyte-derived Mφ,Multiciliated (nasal),Multiciliated (non-nasal),None,SMG serous (bronchial),SMG serous (nasal),Unknown
ENSG00000188290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.9898311078548432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187608,0.0,0.9326406285166741,0.0,0.0,0.0,0.0,0.0,0.9508272483944893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504345774650573,0.0,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000078808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.9882185280323028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137047365307808,0.0,0.0,0.0,0.0,0.0,0.0,0.8843309253454208,0.0,0.0,0.0,0.738450038433075,0.7880060270428657,0.0,0.0,0.0,0.7270981624722481,0.7510996192693711,0.737426508963108,0.8022889971733094,0.7229988560080528,0.0,0.7111260026693345,0.7665081351995469,0.0,0.0,0.0,0.0,0.0,0.7065742149949074,0.0,0.7,0.0,0.0
ENSG00000242485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7009988769888877,0.0,0.0,0.0,0.0,0.8677484303712845,0.0,0.8258076682686806,0.0,0.0,0.0,0.7224160760641098,0.8014454692602158,0.0,0.0,0.0,0.7082405790686608,0.0,0.713288202881813,0.7249117359519005,0.7527913570404052,0.0,0.7235301390290261,0.7855664923787117,0.0,0.0,0.0,0.0,0.0,0.7257291078567505,0.0,0.7,0.0,0.0
ENSG00000160075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729860112071038,0.0,0.0,0.0,0.0,0.0,0.0,0.8425333052873611,0.0,0.0,0.0,0.0,0.7929139792919159,0.0,0.0,0.0,0.8082555547356606,0.0,0.7789386659860611,0.8429382815957069,0.8133171960711479,0.0,0.7667777225375175,0.8203288033604622,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.7516476660966873,0.0,0.0
ENSG00000078369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8801655113697052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479007348418236,0.0,0.860482557117939,0.9013573378324509,0.0,0.0,0.0,0.8762101277709007,0.85,0.8655537709593772,0.0,0.0,0.0,0.0
ENSG00000142609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000162585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821397304534912,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000157916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8877389416098594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522101998329162,0.8979253426194191,0.0,0.8587090790271759,0.9029359877109527,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.8794269651174546,0.0
ENSG00000078900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116251,0.24358819872140886,0.23400543481111527,0.2551691263914108,0.0,0.28025737404823303,0.0,0.0,0.1995940923690796,0.22379351258277894,0.3076831489801407,0.2950406178832054,0.2157932534813881,0.3146280661225319,0.2995360195636749,0.21748689115047454,0.3201622784137726,0.17883067280054094,0.2988664865493774,0.1545016810297966,0.14686169624328613,0.18986854404211045,0.0,0.11327861845493317,0.22994013726711274,0.26468297839164734,0.29152376502752303,0.32243538051843645,0.14963353872299195,0.15518102645874024,0.14473573118448257,0.131988263130188,0.13490980714559556,0.10479865670204162,0.13061361163854598,0.14328700304031372,0.1,0.12258167713880538,0.18015857189893722,0.19648933708667754,0.19279341250658036,0.2622736006975174
ENSG00000187017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7359087646007538,0.0,0.0,0.0,0.8881203979253769,0.8053106293082237,0.0,0.0,0.0,0.725,0.7636779621243477,0.7852588564157486,0.7957318395376205,0.7498020365834236,0.0,0.7574096754193306,0.7394343018531799,0.0,0.0,0.0,0.0,0.0,0.7407239988446236,0.0,0.0,0.7284503743052483,0.0
ENSG00000049245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892672508955002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116288,0.5501407444477081,0.586724042892456,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.6052200749516488,0.0,0.0,0.0,0.5229056447744369,0.7243532195687294,0.0,0.0,0.557997289299965,0.6586735188961029,0.6355632662773132,0.5458095967769623,0.0,0.0,0.571736541390419,0.5636171117424965,0.5913974598050118,0.5780651301145554,0.5385976016521454,0.0,0.5198909878730774,0.5554430156946182,0.48338466733694074,0.0,0.0,0.4907982051372528,0.0,0.5296832248568535,0.0,0.5102156907320022,0.0,0.5562865838408471
ENSG00000116285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733050848543644,0.0,0.0,0.0,0.8137861102819443,0.732439537346363,0.0,0.0,0.0,0.725,0.0,0.7284154325723649,0.7458719074726105,0.0,0.0,0.7560944214463234,0.767092514038086,0.7468712732195855,0.7316757917404175,0.0,0.0,0.7802219480276108,0.7909574389457703,0.0,0.0,0.0,0.0
ENSG00000074800,0.0,0.613824525475502,0.0,0.7025367721915246,0.0,0.0,0.0,0.7043136447668076,0.0,0.7187815219163894,0.0,0.0,0.0,0.6,0.7813062369823456,0.0,0.0,0.0,0.0,0.656420674920082,0.0,0.0,0.0,0.6892690330743789,0.0,0.7136496722698211,0.6770346283912658,0.7125243112444878,0.0,0.6074839010834694,0.6477138131856919,0.0,0.0,0.0,0.7742661029100418,0.0,0.0,0.6275596782565117,0.0,0.6746741682291031,0.6251667112112045
ENSG00000171603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9592295810580254,0.0,0.0,0.0,0.9286230459809304,0.0,0.0,0.0,0.0,0.925,0.946240346133709,0.0,0.0,0.0,0.0
ENSG00000178585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850877329707146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930125181376934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.9509586527943611,0.0,0.0,0.94269630163908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,0.948760312795639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399646341800689,0.0,0.0,0.0,0.0,0.0,0.9578732937574387,0.0,0.0,0.0,0.0
ENSG00000116649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000230337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.9830926388502121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032983005046844,0.875,0.0,0.9298693671822548,0.9620617255568504,0.0,0.0,0.0,0.0,0.8875771343708039,0.9057593137025833,0.0,0.0,0.0,0.0
ENSG00000157330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511744692921639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9702309682965279,0.0,0.0,0.0,0.0
ENSG00000116731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.963801933825016,0.0,0.0,0.0,0.0,0.0,0.9579592406749725,0.0,0.0,0.0,0.0
ENSG00000189337,0.0,0.0,0.0,0.0,0.0,0.0,0.8807709485292434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8103629738092423,0.0,0.0,0.0,0.0,0.0,0.0,0.8968187049031258,0.8,0.0,0.8116475597023964,0.8201009973883628,0.829062870144844,0.0,0.0,0.0,0.8839092656970025,0.8887820392847061,0.0,0.0,0.0,0.0
ENSG00000142621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.9855869680643081,0.0,0.0,0.0,0.0
ENSG00000142634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894175618886948,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760614067316056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.9794086739420891,0.0,0.0,0.0,0.0
ENSG00000117118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388840690255165,0.925,0.9524741649627686,0.0,0.0,0.9342096894979477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7122492164373397,0.0,0.0,0.7455917790532112,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7794697791337967,0.7894817084074021,0.0,0.0,0.0,0.7085717633366585,0.0,0.7335897818207741,0.0,0.8143677264451981,0.0,0.7176400870084763,0.7640574038028717,0.0,0.0,0.7769717887043953,0.7116319239139557,0.0,0.7135907098650932,0.0,0.0,0.0,0.0
ENSG00000173436,0.0,0.6842388421297073,0.5925884529948234,0.6353668063879013,0.0,0.0,0.0,0.5883250325918198,0.5105827316641808,0.5482978835701943,0.0,0.0,0.0,0.0,0.7858089715242386,0.0,0.0,0.0,0.6477924227714539,0.690704944729805,0.0,0.0,0.0,0.5338390097022057,0.5600829347968102,0.5926383346319198,0.6142592579126358,0.6058031186461449,0.0,0.5157146260142327,0.528366731107235,0.0,0.0,0.0,0.5250895529985428,0.5036231249570846,0.5775048583745956,0.0,0.5,0.0,0.5063690692186356
ENSG00000158747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818896442651749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0
ENSG00000162545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572681516408921,0.95,0.0,0.0,0.966909995675087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447637811303139,0.0,0.0,0.0,0.0,0.9074793666601181,0.0,0.0,0.0,0.0,0.0,0.0,0.8285639673471451,0.825,0.0,0.8334570169448853,0.8647811189293861,0.0,0.0,0.0,0.0,0.8999975353479386,0.9186891064047813,0.0,0.0,0.0,0.0
ENSG00000117298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505904674530029,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.9316781327128411,0.9356075897812843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.9899630069732666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8242188856005669,0.0,0.0,0.0,0.0,0.8439724579453468,0.0,0.727602842450142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.7296689212322235,0.8741911798715591,0.0,0.7429772049188614,0.7527385443449021,0.7416150987148284,0.0,0.0,0.8078737258911133,0.7357449263334275,0.7825275808572769,0.0,0.0,0.0,0.0
ENSG00000173372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9374874323606491,0.0,0.0,0.0,0.0,0.0,0.9212922215461731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290029272437096,0.0,0.0,0.0,0.0,0.0,0.9229953497648239,0.9,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.9265878573060036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9318889319896698,0.0,0.0,0.0,0.0,0.0,0.9262002035975456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9363951787352562,0.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428251534700394,0.0,0.0,0.0,0.0,0.0,0.9290004223585129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9291008874773979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9212941512465477,0.8936153948307037,0.0,0.8784282863140106,0.9028289318084717,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0
ENSG00000204219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355722397565842,0.9655863776803016,0.0,0.0,0.0,0.0,0.9307944595813751,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117318,0.0,0.9639381006360054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.9536648616194725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142676,0.12288385778665542,0.1387499377131462,0.06706979870796204,0.023247994482517242,0.21848732978105545,0.05729877948760986,0.021540850400924683,0.05901956558227539,0.2523437276482582,0.22218842804431915,0.2049858197569847,0.14278410822153093,0.1394628494977951,0.2200630486011505,0.09679883271455765,0.01665510982275009,0.1975746214389801,0.20684480518102646,0.023694033920764922,0.030826194584369658,0.0752082958817482,0.0034986913204193117,0.010026833415031433,0.14418429583311082,0.1805719628930092,0.21562804877758027,0.22481594681739808,0.018059708178043365,0.08655694127082825,0.04828492105007172,0.04360622018575668,0.02952621430158615,0.0,0.054183351993560794,0.02811017632484436,0.01616194546222687,0.0059435442090034485,0.10974901467561722,0.06951730847358703,0.03792183846235275,0.1855817496776581
ENSG00000011009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
