,AT2 cell,Antigen presenting cell (RPS high),B cell,B cell (Plasmocyte),Basal cell,CB CD34+,Chondrocyte,Dendritic cell,Endothelial cell,Endothelial cell (APC),Endothelial cell (endothelial to mesenchymal transition),Epithelial cell,Fetal chondrocyte,Fetal epithelial progenitor,Fetal mesenchymal progenitor,Fetal stromal cell,Fibroblast,M2 Macrophage,Macrophage,Mast cell,Mesothelial cell,Monocyte,Neutrophil,Neutrophil (RPS high),Sinusoidal endothelial cell,Smooth muscle cell,Stratified epithelial cell,Stromal cell,T cell,Thyroid follicular cell
ENSG00000196735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730772951553608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142541,0.35352717596909095,0.36873250377589256,0.41467633124055536,0.335480038462014,0.0,0.33072955032874796,0.0,0.41202435411255933,0.0,0.36991107258303413,0.3922955393791199,0.43863499575647813,0.3947040603078645,0.3103448275862069,0.44109343454755584,0.0,0.0,0.3355583754079095,0.35144738287761296,0.41503738945928115,0.3949269364620077,0.0,0.0,0.48319361333189337,0.0,0.3672145091254136,0.0,0.33450610884304705,0.4711063524772381,0.35274046659469604
ENSG00000136754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000189377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000147604,0.5219571446550304,0.4827586206896552,0.5114365220069885,0.5027558824111675,0.0,0.5688307326415489,0.0,0.5392200412421391,0.0,0.0,0.552865587431809,0.6013075236616463,0.5512902222830673,0.0,0.0,0.0,0.0,0.5001167593331173,0.0,0.5373504387921301,0.5646420306172865,0.0,0.0,0.589648777040942,0.0,0.5345620554068993,0.0,0.5165219533032385,0.5591894162112269,0.0
ENSG00000169442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162511,0.0,0.7241379310344828,0.7395245761706911,0.0,0.0,0.0,0.0,0.7569483785793699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7971967273745043,0.7547969900328537,0.7706690533407803,0.0,0.7738773617251166,0.7459805916095602,0.7320932088227108,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000185885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000100201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205420,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101608,0.0,0.5517241379310345,0.633595205586532,0.0,0.5585990486473873,0.0,0.0,0.0,0.5913985022183122,0.6086825070710018,0.5634657329526441,0.0,0.0,0.0,0.0,0.0,0.0,0.5686628654085356,0.0,0.0,0.0,0.5535491067787697,0.569320286142415,0.0,0.6023068859659392,0.5771797278831745,0.55788988080518,0.0,0.5812405491697377,0.5588749544373874
ENSG00000104918,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865031530117166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000062716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000125740,0.0,0.0,0.0,0.0,0.0,0.0,0.8275862068965517,0.8374576445283561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8705618463713547,0.0,0.0,0.0,0.8745548293508333,0.0,0.8471245436832823,0.0,0.8453671027874124,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164032,0.0,0.8408715889371675,0.0,0.0,0.7690646895046892,0.7682239002194898,0.7788811305473591,0.0,0.7712771070414576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731113659924475,0.7586206896551724,0.0,0.0,0.0,0.0,0.7772793276556607
ENSG00000173113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972202952565818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000221983,0.0,0.10344827586206896,0.13747112093300656,0.10997228170263357,0.13452305670442252,0.17468849954933957,0.10909059746512051,0.19949944471490794,0.13495132224313144,0.10895555594871784,0.0,0.13155068405743303,0.19791509365213328,0.0,0.2595369343099923,0.17625618597556805,0.12841349429097668,0.10513147608987217,0.14128103543972148,0.1808991164996706,0.16993689948114857,0.20135698852867917,0.13824732344726037,0.29948994414559726,0.16485453679643827,0.10596261764394826,0.11152628783521981,0.18458077414282437,0.23594919771983705,0.1128300325623874
ENSG00000136457,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.9670215906768009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671418605179622,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164111,0.0,0.6551724137931034,0.0,0.0,0.6649604727481974,0.0,0.7000161964317848,0.0,0.6576306470509233,0.0,0.0,0.0,0.7187517490880243,0.0,0.0,0.0,0.0,0.7060055383320513,0.6873468263395901,0.0,0.0,0.0,0.0,0.0,0.6866360203973179,0.0,0.6747083766707058,0.6650218922516395,0.0,0.669930729372748
ENSG00000115523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156976,0.0,0.0,0.0,0.0,0.8439326738489086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564084768295288,0.0,0.0,0.0,0.0,0.8396489825741998,0.0,0.0,0.0,0.8405365101222334,0.0,0.8275862068965517,0.0,0.0,0.8429149224840361
ENSG00000115380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156482,0.4550799645226577,0.0,0.48277466256043006,0.4285161803508627,0.0,0.49616295099258423,0.0,0.49062024519361297,0.0,0.4596927186538433,0.469497995129947,0.4994539577385475,0.43214740424320613,0.0,0.5193218013335918,0.0,0.0,0.4380474645515968,0.41379310344827586,0.5097103735496258,0.4253232006368966,0.0,0.0,0.503155924122909,0.4405503334670231,0.456694888657537,0.0,0.0,0.5519825137894729,0.0
ENSG00000159403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697470192251534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0
ENSG00000136156,0.0,0.0,0.0,0.0,0.5908191347944325,0.0,0.5973509200688066,0.0,0.6298964763509816,0.6638088329084988,0.6290612138550857,0.0,0.6524005203411497,0.5922070104500343,0.0,0.6167634273397511,0.0,0.6299358626891827,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963757819142835,0.6055332155063234,0.0,0.627974744500785
ENSG00000142669,0.0,0.6160635680987917,0.5862068965517241,0.0,0.5960881812819119,0.0,0.5915317370973784,0.6223152834793617,0.0,0.0,0.0,0.0,0.6075966152651556,0.0,0.0,0.0,0.0,0.6359194414368992,0.6070969186980149,0.6253598229638462,0.0,0.6533535986111082,0.0,0.5888309252673182,0.6191143311303238,0.0,0.0,0.0,0.6516424458602379,0.0
ENSG00000234745,0.7024567723274231,0.7364581062875944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7498668699428953,0.7292726594826271,0.7252595383545448,0.6896551724137931,0.0,0.0,0.0,0.0,0.780560801769125,0.7161850209893852,0.0,0.0,0.7075945426677835,0.0,0.0,0.7350108397418055,0.0,0.0,0.0,0.0,0.0
ENSG00000163453,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.8826072298247238,0.8945277024959696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999774784877382,0.0,0.8859445699330034,0.0,0.0
ENSG00000152611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258506853004982,0.9120506479822356,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8992806488069994,0.0,0.0
ENSG00000142168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9842984573594455,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100300,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735484822043057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161970,0.0,0.5299134316115544,0.5466360018171114,0.0,0.0,0.5696476225195259,0.0,0.5486409623047401,0.0,0.5218422268999034,0.5323869627097557,0.5705657375269922,0.0,0.0,0.5596391866947042,0.0,0.0,0.5172413793103449,0.0,0.5580325517161139,0.5749299505661274,0.537332023012227,0.0,0.6162887832214092,0.5422276731195121,0.0,0.0,0.0,0.5670411689528103,0.0
ENSG00000143947,0.3513359263025481,0.3448275862068966,0.4277366728618227,0.3587455502871809,0.0,0.45133333165070105,0.0,0.42131956075799876,0.0,0.0,0.4037251924646312,0.383491653820564,0.46346979305661956,0.34629783753691046,0.0,0.0,0.0,0.349617927238859,0.34868889019407073,0.4287105778167988,0.40555526675849124,0.0,0.0,0.49511278292228433,0.360888855210666,0.37986879718714744,0.0,0.34767158072570276,0.5070710778236389,0.4235925551118522
ENSG00000164106,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.9657639450040357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727282709088819,0.0,0.0,0.9655172413793104,0.0,0.0,0.0
ENSG00000117118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140264,0.3869018390260894,0.4862054606963848,0.39683332730983867,0.3819477414262706,0.0,0.0,0.3793103448275862,0.40308875667637795,0.0,0.3864235960204026,0.4218061566352844,0.44376255109392365,0.43720151843695804,0.4457516999080263,0.5307887813140606,0.0,0.0,0.4659567146465696,0.39356101997967424,0.4089295165292148,0.0,0.0,0.0,0.4332503388667929,0.0,0.41150380825174265,0.0,0.0,0.40907314111446513,0.3799258018362111
ENSG00000182117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197958,0.14337649838677768,0.10344827586206896,0.14529147230345626,0.12859619280387616,0.20073592251744762,0.18221806657725367,0.13619363102419624,0.1432375373511479,0.2019781593618722,0.16867901744513675,0.14342960406994,0.2549785478361722,0.0,0.0,0.25933192310662107,0.30166850624413327,0.1469050358081686,0.11172910394339726,0.1252883713820885,0.19472874855173045,0.27382372576614905,0.1369040135679574,0.0,0.3362107729089671,0.1917017225561471,0.18094775183447476,0.14315845843019157,0.2540032699190337,0.16712393637361198,0.19608464323241134
ENSG00000147065,0.0,0.968979484048383,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149273,0.2625344765597376,0.2837496256006175,0.36203447087057705,0.21384796397439365,0.21076410597768322,0.23605550363146025,0.0,0.26349753346936455,0.0,0.2359115686909906,0.26376002821429023,0.3210151031099517,0.24559902322703395,0.0,0.2797495332257501,0.0,0.22707028430083703,0.20689655172413793,0.22436582631078258,0.2915150214885843,0.3271781062257701,0.2562484186271141,0.21160311945553484,0.4283459001574023,0.2892375197903863,0.23352593594583973,0.0,0.22128131471831222,0.33509524937333734,0.0
ENSG00000183011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019582,0.0,0.7027672590880558,0.7600165153371876,0.0,0.0,0.0,0.0,0.8026597417634109,0.692606547783161,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7886751951842472,0.7439843806727179,0.0,0.0,0.7047468814356573,0.0,0.7058951813599159,0.7286371876453531,0.0,0.0,0.0,0.0,0.0
ENSG00000169385,0.0,0.9688140359418146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131236,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779288296041817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157766,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.9680627810543981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124942,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829594760105528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173812,0.45048766506129295,0.38503473586049575,0.46626411840833465,0.42983053264946774,0.0,0.0,0.4127181049050956,0.4971645536093876,0.0,0.44296656394826955,0.46571607425295075,0.4562989802196108,0.5508937876800011,0.3793103448275862,0.47565008237444123,0.0,0.0,0.4373488138461935,0.4781806057897107,0.4795816602378056,0.0,0.44056183716346475,0.0,0.0,0.4997277629786524,0.44664140199792796,0.0,0.0,0.5015471166577833,0.0
ENSG00000129562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.9675316625627978
ENSG00000100219,0.0,0.0,0.0,0.9437708484715429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461895063005644,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132341,0.0,0.896551724137931,0.0,0.0,0.9026094654510761,0.0,0.89713113883446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310236881519186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122862,0.0,0.6242109084951466,0.5570933531070578,0.5517241379310345,0.0,0.0,0.0,0.6310489835410282,0.5534024382459706,0.0,0.0,0.0,0.6165968981282465,0.0,0.0,0.0,0.0,0.5639147121330788,0.6430880201273951,0.6456109716974455,0.0,0.5714313655064024,0.5658758796494583,0.6334879644985857,0.6119546540852251,0.0,0.0,0.0,0.6001630363793209,0.0
ENSG00000173432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000205581,0.0,0.9424851290110884,0.0,0.0,0.0,0.9353478674230904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174021,0.0,0.9712910549394016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144381,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95757231630128,0.0,0.0,0.0,0.0,0.0,0.9476086826160036
ENSG00000126756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129559,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137818,0.45275857736324443,0.45800431432395144,0.4523767828941345,0.44522993934565575,0.4266530830284645,0.5628411625993663,0.0,0.4542716124962116,0.0,0.0,0.45055558147101565,0.48021280148933676,0.505131707109254,0.0,0.41379310344827586,0.0,0.0,0.4147134916535739,0.4235237035258063,0.42139943714799555,0.49895223666881694,0.0,0.0,0.589511698689954,0.0,0.42295489434538214,0.0,0.0,0.49277531278544456,0.0
ENSG00000003436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9675980806350708
ENSG00000118680,0.0,0.5388572503780497,0.0,0.0,0.5914976370745691,0.0,0.5206332371152681,0.0,0.5483106477507229,0.5626621225784565,0.0,0.5423966995600996,0.0,0.5386840598336582,0.5686804179487557,0.0,0.0,0.5343426096028295,0.0,0.0,0.5231560797526918,0.0,0.5172413793103449,0.0,0.0,0.5240558735255537,0.5701082246056919,0.0,0.5415312175093026,0.5536725130574457
ENSG00000083845,0.0,0.5517241379310345,0.5902753862841376,0.5712889782313643,0.5903313221602604,0.6366082635419122,0.5703902984487599,0.0,0.5836510432177576,0.0,0.0,0.5894494467768175,0.0,0.0,0.5988701766934889,0.6097462362256544,0.0,0.0,0.0,0.0,0.6006274141114334,0.0,0.0,0.6550267194879467,0.0,0.0,0.5708205597154026,0.5877711053552299,0.0,0.0
ENSG00000125810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9680230083136723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104
ENSG00000145721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
